x,y,dx,dy,distance,velocity,hold_time,flight_time,user_id,label,session
1218.0,1078.0,9.0,4.0,9.848857801796104,1248.6982619554049,0.0,0.0,1,1,session_20260913_152555.csv
1230.0,1081.0,12.0,3.0,12.36931687685298,1551.8677235526725,0.0,0.0,1,1,session_20260913_152555.csv
1244.0,1080.0,14.0,-1.0,14.0356688476182,1743.6046668557528,0.0,0.0,1,1,session_20260913_152555.csv
1257.0,1083.0,13.0,3.0,13.341664064126334,1684.362138652318,0.0,0.0,1,1,session_20260913_152555.csv
1267.0,1079.0,10.0,-4.0,10.770329614269007,1339.2434332522764,0.0,0.0,1,1,session_20260913_152555.csv
1273.0,1079.0,6.0,0.0,6.0,746.6122469123426,0.0,0.0,1,1,session_20260913_152555.csv
1275.0,1079.0,2.0,0.0,2.0,248.2221091426888,0.0,0.0,1,1,session_20260913_152555.csv
1277.0,1079.0,2.0,0.0,2.0,254.2329791134603,0.0,0.0,1,1,session_20260913_152555.csv
1278.0,1079.0,1.0,0.0,1.0,62.38186434346913,0.0,0.0,1,1,session_20260913_152555.csv
1278.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1278.0,1078.0,0.0,-1.0,1.0,125.60762689816248,0.0,0.0,1,1,session_20260913_152555.csv
1278.0,1076.0,0.0,-2.0,2.0,247.0325218353086,0.0,0.0,1,1,session_20260913_152555.csv
1278.0,1074.0,0.0,-2.0,2.0,249.5975239842417,0.0,0.0,1,1,session_20260913_152555.csv
1279.0,1071.0,1.0,-3.0,3.1622776601683795,397.0266620038873,0.0,0.0,1,1,session_20260913_152555.csv
1279.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1282.0,1068.0,3.0,-3.0,4.242640687119285,520.7227511296585,0.0,0.0,1,1,session_20260913_152555.csv
1286.0,1065.0,4.0,-3.0,5.0,628.0223575987014,0.0,0.0,1,1,session_20260913_152555.csv
1291.0,1064.0,5.0,-1.0,5.0990195135927845,642.1049367839053,0.0,0.0,1,1,session_20260913_152555.csv
1299.0,1061.0,8.0,-3.0,8.54400374531753,1063.1101614354022,0.0,0.0,1,1,session_20260913_152555.csv
1306.0,1060.0,7.0,-1.0,7.071067811865476,882.4605088831462,0.0,0.0,1,1,session_20260913_152555.csv
1313.0,1059.0,7.0,-1.0,7.071067811865476,889.151700312735,0.0,0.0,1,1,session_20260913_152555.csv
1323.0,1058.0,10.0,-1.0,10.04987562112089,1253.5862517143498,0.0,0.0,1,1,session_20260913_152555.csv
1335.0,1055.0,12.0,-3.0,12.36931687685298,1551.5757299282427,0.0,0.0,1,1,session_20260913_152555.csv
1345.0,1054.0,10.0,-1.0,10.04987562112089,1236.0710437574746,0.0,0.0,1,1,session_20260913_152555.csv
1357.0,1052.0,12.0,-2.0,12.16552506059644,1543.9659187823322,0.0,0.0,1,1,session_20260913_152555.csv
1367.0,1051.0,10.0,-1.0,10.04987562112089,1263.1978306706364,0.0,0.0,1,1,session_20260913_152555.csv
1374.0,1051.0,7.0,0.0,7.0,875.3501400559345,0.0,0.0,1,1,session_20260913_152555.csv
1381.0,1049.0,7.0,-2.0,7.280109889280518,907.325783555812,0.0,0.0,1,1,session_20260913_152555.csv
1385.0,1049.0,4.0,0.0,4.0,502.2160282100608,0.0,0.0,1,1,session_20260913_152555.csv
1390.0,1049.0,5.0,0.0,5.0,626.6213828289988,0.0,0.0,1,1,session_20260913_152555.csv
1391.0,1049.0,1.0,0.0,1.0,124.99687507859989,0.0,0.0,1,1,session_20260913_152555.csv
1392.0,1049.0,1.0,0.0,1.0,20.82639120304771,0.0,0.0,1,1,session_20260913_152555.csv
1393.0,1049.0,1.0,0.0,1.0,61.69868828473708,0.0,0.0,1,1,session_20260913_152555.csv
1394.0,1049.0,1.0,0.0,1.0,126.9696161737974,0.0,0.0,1,1,session_20260913_152555.csv
1394.0,1050.0,0.0,1.0,1.0,124.50819264113022,0.0,0.0,1,1,session_20260913_152555.csv
1397.0,1050.0,3.0,0.0,3.0,62.44640017296287,0.0,0.0,1,1,session_20260913_152555.csv
1402.0,1052.0,5.0,2.0,5.385164807134504,682.4784943115561,0.0,0.0,1,1,session_20260913_152555.csv
1410.0,1052.0,8.0,0.0,8.0,997.2948377560718,0.0,0.0,1,1,session_20260913_152555.csv
1424.0,1053.0,14.0,1.0,14.0356688476182,1756.896299495858,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1055.0,10.0,2.0,10.198039027185567,1275.552098469763,0.0,0.0,1,1,session_20260913_152555.csv
1443.0,1056.0,9.0,1.0,9.055385138137416,1123.6363244062063,0.0,0.0,1,1,session_20260913_152555.csv
1448.0,1059.0,5.0,3.0,5.830951894845301,736.6126270821229,0.0,0.0,1,1,session_20260913_152555.csv
1453.0,1061.0,5.0,2.0,5.385164807134504,674.3847829519308,0.0,0.0,1,1,session_20260913_152555.csv
1452.0,1061.0,-1.0,0.0,1.0,17.82798137319795,0.0,0.0,1,1,session_20260913_152555.csv
1450.0,1061.0,-2.0,0.0,2.0,247.15463229920056,0.0,0.0,1,1,session_20260913_152555.csv
1449.0,1061.0,-1.0,0.0,1.0,125.1830802571962,0.0,0.0,1,1,session_20260913_152555.csv
1446.0,1061.0,-3.0,0.0,3.0,365.181190727773,0.0,0.0,1,1,session_20260913_152555.csv
1443.0,1063.0,-3.0,2.0,3.605551275463989,471.122979639351,0.0,0.0,1,1,session_20260913_152555.csv
1441.0,1064.0,-2.0,1.0,2.23606797749979,277.29361444908807,0.0,0.0,1,1,session_20260913_152555.csv
1437.0,1065.0,-4.0,1.0,4.123105625617661,515.4655230162832,0.0,0.0,1,1,session_20260913_152555.csv
1436.0,1065.0,-1.0,0.0,1.0,124.31316973939032,0.0,0.0,1,1,session_20260913_152555.csv
1436.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1436.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1435.0,1065.0,-1.0,0.0,1.0,2.551213050781444,0.0,0.0,1,1,session_20260913_152555.csv
1435.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1065.0,-1.0,0.0,1.0,62.598200927914974,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1064.0,0.0,-1.0,1.0,124.37346865599156,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1063.0,0.0,-1.0,1.0,125.6533976677655,0.0,0.0,1,1,session_20260913_152555.csv
1433.0,1061.0,-1.0,-2.0,2.23606797749979,279.64132681842625,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1060.0,-1.0,-1.0,1.4142135623730951,175.4433260124951,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1059.0,0.0,-1.0,1.0,20.848796190626235,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1058.0,0.0,-1.0,1.0,20.844493822700333,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1057.0,0.0,-1.0,1.0,24.994251322204725,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1057.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1056.0,0.0,-1.0,1.0,125.18464735485186,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1054.0,0.0,-2.0,2.0,247.60749260370437,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1054.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1432.0,1052.0,0.0,-2.0,2.0,250.28783101227867,0.0,0.0,1,1,session_20260913_152555.csv
1431.0,1050.0,-1.0,-2.0,2.23606797749979,280.2230660058322,0.0,0.0,1,1,session_20260913_152555.csv
1431.0,1049.0,0.0,-1.0,1.0,120.68403712128008,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1046.0,-1.0,-3.0,3.1622776601683795,406.0136173643384,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1044.0,0.0,-2.0,2.0,238.68911935125763,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1041.0,0.0,-3.0,3.0,394.89272082097625,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1036.0,0.0,-5.0,5.0,626.4879087676723,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1032.0,0.0,-4.0,4.0,496.7648191163592,0.0,0.0,1,1,session_20260913_152555.csv
1430.0,1027.0,0.0,-5.0,5.0,618.1998021727466,0.0,0.0,1,1,session_20260913_152555.csv
1431.0,1023.0,1.0,-4.0,4.123105625617661,528.1631493921411,0.0,0.0,1,1,session_20260913_152555.csv
1433.0,1019.0,2.0,-4.0,4.47213595499958,558.4236692291909,0.0,0.0,1,1,session_20260913_152555.csv
1434.0,1016.0,1.0,-3.0,3.1622776601683795,396.7078971014854,0.0,0.0,1,1,session_20260913_152555.csv
1435.0,1014.0,1.0,-2.0,2.23606797749979,273.1976318762551,0.0,0.0,1,1,session_20260913_152555.csv
1436.0,1011.0,1.0,-3.0,3.1622776601683795,401.2686259055168,0.0,0.0,1,1,session_20260913_152555.csv
1438.0,1010.0,2.0,-1.0,2.23606797749979,282.228474113366,0.0,0.0,1,1,session_20260913_152555.csv
1441.0,1008.0,3.0,-2.0,3.605551275463989,449.6877331222232,0.0,0.0,1,1,session_20260913_152555.csv
1445.0,1005.0,4.0,-3.0,5.0,624.7032659766112,0.0,0.0,1,1,session_20260913_152555.csv
1451.0,1001.0,6.0,-4.0,7.211102550927978,901.7034150254004,0.0,0.0,1,1,session_20260913_152555.csv
1454.0,999.0,3.0,-2.0,3.605551275463989,451.0942555925701,0.0,0.0,1,1,session_20260913_152555.csv
1462.0,996.0,8.0,-3.0,8.54400374531753,1064.5407108580546,0.0,0.0,1,1,session_20260913_152555.csv
1470.0,989.0,8.0,-7.0,10.63014581273465,1331.2643472112752,0.0,0.0,1,1,session_20260913_152555.csv
1477.0,986.0,7.0,-3.0,7.615773105863909,952.9007164327396,0.0,0.0,1,1,session_20260913_152555.csv
1480.0,984.0,3.0,-2.0,3.605551275463989,450.8122476628562,0.0,0.0,1,1,session_20260913_152555.csv
1483.0,983.0,3.0,-1.0,3.1622776601683795,395.5665486838222,0.0,0.0,1,1,session_20260913_152555.csv
1485.0,982.0,2.0,-1.0,2.23606797749979,275.03234576466986,0.0,0.0,1,1,session_20260913_152555.csv
1486.0,982.0,1.0,0.0,1.0,62.8377529216943,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,981.0,1.0,-1.0,1.4142135623730951,176.60009519602423,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,979.0,0.0,-2.0,2.0,254.816022834122,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,978.0,0.0,-1.0,1.0,62.57587324573117,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,977.0,0.0,-1.0,1.0,125.45949540211224,0.0,0.0,1,1,session_20260913_152555.csv
1487.0,976.0,0.0,-1.0,1.0,123.504057114373,0.0,0.0,1,1,session_20260913_152555.csv
1486.0,976.0,-1.0,0.0,1.0,126.59029051912752,0.0,0.0,1,1,session_20260913_152555.csv
1486.0,975.0,0.0,-1.0,1.0,124.96719611281516,0.0,0.0,1,1,session_20260913_152555.csv
1485.0,974.0,-1.0,-1.0,1.4142135623730951,88.0998207364655,0.0,0.0,1,1,session_20260913_152555.csv
1485.0,973.0,0.0,-1.0,1.0,125.6297189653739,0.0,0.0,1,1,session_20260913_152555.csv
1484.0,972.0,-1.0,-1.0,1.4142135623730951,175.78133349464937,0.0,0.0,1,1,session_20260913_152555.csv
1482.0,969.0,-2.0,-3.0,3.605551275463989,150.63802581485567,0.0,0.0,1,1,session_20260913_152555.csv
1482.0,968.0,0.0,-1.0,1.0,120.486282630813,0.0,0.0,1,1,session_20260913_152555.csv
1482.0,967.0,0.0,-1.0,1.0,62.553952785887496,0.0,0.0,1,1,session_20260913_152555.csv
1480.0,965.0,-2.0,-2.0,2.8284271247461903,362.7025627266228,0.0,0.0,1,1,session_20260913_152555.csv
1480.0,964.0,0.0,-1.0,1.0,125.60762689816248,0.0,0.0,1,1,session_20260913_152555.csv
1477.0,962.0,-3.0,-2.0,3.605551275463989,450.9137298691163,0.0,0.0,1,1,session_20260913_152555.csv
1475.0,960.0,-2.0,-2.0,2.8284271247461903,353.6108523604765,0.0,0.0,1,1,session_20260913_152555.csv
1474.0,959.0,-1.0,-1.0,1.4142135623730951,176.52735041621838,0.0,0.0,1,1,session_20260913_152555.csv
1473.0,958.0,-1.0,-1.0,1.4142135623730951,177.0245296376649,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,958.0,-1.0,0.0,1.0,124.50974288714046,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,957.0,0.0,-1.0,1.0,124.86109203078918,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,956.0,0.0,-1.0,1.0,2.551220210359609,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,956.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,957.0,0.0,1.0,1.0,62.167790867870856,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,958.0,0.0,1.0,1.0,41.82735341610846,0.0,0.0,1,1,session_20260913_152555.csv
1472.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
1470.0,960.0,-2.0,2.0,2.8284271247461903,19.460293200239715,0.0,0.0,1,1,session_20260913_152555.csv
1463.0,962.0,-7.0,2.0,7.280109889280518,1028.3803098008195,0.0,0.0,1,1,session_20260913_152555.csv
1451.0,965.0,-12.0,3.0,12.36931687685298,1583.3738961086738,0.0,0.0,1,1,session_20260913_152555.csv
1436.0,966.0,-15.0,1.0,15.033296378372908,1880.1491256669624,0.0,0.0,1,1,session_20260913_152555.csv
1423.0,968.0,-13.0,2.0,13.152946437965904,1664.951004141068,0.0,0.0,1,1,session_20260913_152555.csv
1410.0,968.0,-13.0,0.0,13.0,1596.0124243827652,0.0,0.0,1,1,session_20260913_152555.csv
1396.0,968.0,-14.0,0.0,14.0,1756.8958160973234,0.0,0.0,1,1,session_20260913_152555.csv
1383.0,968.0,-13.0,0.0,13.0,1655.1864630666391,0.0,0.0,1,1,session_20260913_152555.csv
1371.0,968.0,-12.0,0.0,12.0,1497.9590308121328,0.0,0.0,1,1,session_20260913_152555.csv
1358.0,968.0,-13.0,0.0,13.0,1556.438867927303,0.0,0.0,1,1,session_20260913_152555.csv
1345.0,968.0,-13.0,0.0,13.0,1610.764865463335,0.0,0.0,1,1,session_20260913_152555.csv
1331.0,968.0,-14.0,0.0,14.0,1842.6386585626944,0.0,0.0,1,1,session_20260913_152555.csv
1318.0,966.0,-13.0,-2.0,13.152946437965904,1648.0117324529854,0.0,0.0,1,1,session_20260913_152555.csv
1304.0,965.0,-14.0,-1.0,14.0356688476182,1746.1860495229491,0.0,0.0,1,1,session_20260913_152555.csv
1291.0,962.0,-13.0,-3.0,13.341664064126334,1672.3907020282077,0.0,0.0,1,1,session_20260913_152555.csv
1277.0,956.0,-14.0,-6.0,15.231546211727816,1879.5560368179945,0.0,0.0,1,1,session_20260913_152555.csv
1265.0,952.0,-12.0,-4.0,12.649110640673518,1602.2484534844232,0.0,0.0,1,1,session_20260913_152555.csv
1255.0,950.0,-10.0,-2.0,10.198039027185567,1274.6433470832194,0.0,0.0,1,1,session_20260913_152555.csv
1243.0,946.0,-12.0,-4.0,12.649110640673518,1576.5864368034163,0.0,0.0,1,1,session_20260913_152555.csv
1232.0,943.0,-11.0,-3.0,11.40175425099138,1437.0208147765754,0.0,0.0,1,1,session_20260913_152555.csv
1224.0,942.0,-8.0,-1.0,8.06225774829855,1017.3067530459712,0.0,0.0,1,1,session_20260913_152555.csv
1213.0,939.0,-11.0,-3.0,11.40175425099138,1387.7162496687515,0.0,0.0,1,1,session_20260913_152555.csv
1208.0,939.0,-5.0,0.0,5.0,633.7537233278731,0.0,0.0,1,1,session_20260913_152555.csv
1200.0,938.0,-8.0,-1.0,8.06225774829855,1000.7395141893488,0.0,0.0,1,1,session_20260913_152555.csv
1193.0,938.0,-7.0,0.0,7.0,887.6940245501002,0.0,0.0,1,1,session_20260913_152555.csv
1184.0,938.0,-9.0,0.0,9.0,1111.5914284309952,0.0,0.0,1,1,session_20260913_152555.csv
1176.0,938.0,-8.0,0.0,8.0,1020.4341947425602,0.0,0.0,1,1,session_20260913_152555.csv
1164.0,938.0,-12.0,0.0,12.0,1516.4726844929392,0.0,0.0,1,1,session_20260913_152555.csv
1148.0,938.0,-16.0,0.0,16.0,1967.29374159127,0.0,0.0,1,1,session_20260913_152555.csv
1124.0,942.0,-24.0,4.0,24.33105012119288,3064.55697719422,0.0,0.0,1,1,session_20260913_152555.csv
1094.0,947.0,-30.0,5.0,30.4138126514911,3481.55415734552,0.0,0.0,1,1,session_20260913_152555.csv
1057.0,947.0,-37.0,0.0,37.0,5120.3277009549165,0.0,0.0,1,1,session_20260913_152555.csv
1022.0,949.0,-35.0,2.0,35.05709628591621,4363.646085397888,0.0,0.0,1,1,session_20260913_152555.csv
991.0,951.0,-31.0,2.0,31.064449134018133,3906.986433634728,0.0,0.0,1,1,session_20260913_152555.csv
963.0,953.0,-28.0,2.0,28.0713376952364,3477.920247802148,0.0,0.0,1,1,session_20260913_152555.csv
942.0,953.0,-21.0,0.0,21.0,2614.509281495992,0.0,0.0,1,1,session_20260913_152555.csv
916.0,958.0,-26.0,5.0,26.476404589747453,3270.6300756957944,0.0,0.0,1,1,session_20260913_152555.csv
889.0,965.0,-27.0,7.0,27.892651361962702,3547.329436934584,0.0,0.0,1,1,session_20260913_152555.csv
869.0,970.0,-20.0,5.0,20.615528128088304,2553.6390596025144,0.0,0.0,1,1,session_20260913_152555.csv
848.0,976.0,-21.0,6.0,21.840329667841555,2747.003957856205,0.0,0.0,1,1,session_20260913_152555.csv
830.0,982.0,-18.0,6.0,18.97366596101028,2384.225428719603,0.0,0.0,1,1,session_20260913_152555.csv
815.0,985.0,-15.0,3.0,15.297058540778355,1908.6728480191944,0.0,0.0,1,1,session_20260913_152555.csv
801.0,990.0,-14.0,5.0,14.866068747318506,1845.5015639013448,0.0,0.0,1,1,session_20260913_152555.csv
789.0,994.0,-12.0,4.0,12.649110640673518,1599.8571588147058,0.0,0.0,1,1,session_20260913_152555.csv
777.0,997.0,-12.0,3.0,12.36931687685298,1547.092865307282,0.0,0.0,1,1,session_20260913_152555.csv
767.0,1001.0,-10.0,4.0,10.770329614269007,1350.79949513648,0.0,0.0,1,1,session_20260913_152555.csv
758.0,1002.0,-9.0,1.0,9.055385138137416,1126.4177753713584,0.0,0.0,1,1,session_20260913_152555.csv
749.0,1003.0,-9.0,1.0,9.055385138137416,1133.056198425128,0.0,0.0,1,1,session_20260913_152555.csv
739.0,1005.0,-10.0,2.0,10.198039027185567,1257.3872174679625,0.0,0.0,1,1,session_20260913_152555.csv
736.0,1005.0,-3.0,0.0,3.0,380.425823303954,0.0,0.0,1,1,session_20260913_152555.csv
732.0,1005.0,-4.0,0.0,4.0,486.9438188766292,0.0,0.0,1,1,session_20260913_152555.csv
729.0,1007.0,-3.0,2.0,3.605551275463989,462.4695400777772,0.0,0.0,1,1,session_20260913_152555.csv
729.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
729.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260913_152555.csv
730.0,1007.0,1.0,0.0,1.0,17.88259361991289,0.0,0.0,1,1,session_20260913_152555.csv
731.0,1007.0,1.0,0.0,1.0,62.47071685014244,0.0,0.0,1,1,session_20260913_152555.csv
731.0,1006.0,0.0,-1.0,1.0,31.29851269476077,0.0,0.0,1,1,session_20260913_152555.csv
732.0,1005.0,1.0,-1.0,1.4142135623730951,176.52514696751925,0.0,0.0,1,1,session_20260913_152555.csv
733.0,1005.0,1.0,0.0,1.0,62.45238005940548,0.0,0.0,1,1,session_20260913_152555.csv
733.0,1004.0,0.0,-1.0,1.0,62.5402602930966,0.0,0.0,1,1,session_20260913_152555.csv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.512382100000195,1,1,session_20260913_152555.csv
734.0,1003.0,1.0,-1.0,1.4142135623730951,3.607372014064015,0.0,0.0,1,1,session_20260913_152555.csv
0.0,0.0,0.0,0.0,0.0,0.0,0.1655121999997391,0.0,1,1,session_20260913_152555.csv
661.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260914_205119.csv
660.0,524.0,-1.0,0.0,1.0,123.28024075178256,0.0,0.0,1,1,session_20260914_205119.csv
658.0,524.0,-2.0,0.0,2.0,258.4046099583029,0.0,0.0,1,1,session_20260914_205119.csv
651.0,524.0,-7.0,0.0,7.0,862.6745376669322,0.0,0.0,1,1,session_20260914_205119.csv
644.0,524.0,-7.0,0.0,7.0,868.8960047456851,0.0,0.0,1,1,session_20260914_205119.csv
631.0,524.0,-13.0,0.0,13.0,1638.7862899734266,0.0,0.0,1,1,session_20260914_205119.csv
619.0,521.0,-12.0,-3.0,12.36931687685298,1506.083951769108,0.0,0.0,1,1,session_20260914_205119.csv
609.0,520.0,-10.0,-1.0,10.04987562112089,1280.793669283947,0.0,0.0,1,1,session_20260914_205119.csv
600.0,519.0,-9.0,-1.0,9.055385138137416,1135.8702924316074,0.0,0.0,1,1,session_20260914_205119.csv
594.0,519.0,-6.0,0.0,6.0,743.2917917261504,0.0,0.0,1,1,session_20260914_205119.csv
585.0,519.0,-9.0,0.0,9.0,1149.4986910719988,0.0,0.0,1,1,session_20260914_205119.csv
575.0,519.0,-10.0,0.0,10.0,1239.5720989785295,0.0,0.0,1,1,session_20260914_205119.csv
563.0,519.0,-12.0,0.0,12.0,1452.802091757786,0.0,0.0,1,1,session_20260914_205119.csv
549.0,519.0,-14.0,0.0,14.0,1841.887143965389,0.0,0.0,1,1,session_20260914_205119.csv
528.0,519.0,-21.0,0.0,21.0,2585.5700568669567,0.0,0.0,1,1,session_20260914_205119.csv
501.0,525.0,-27.0,6.0,27.65863337187866,3445.8716480618323,0.0,0.0,1,1,session_20260914_205119.csv
480.0,526.0,-21.0,1.0,21.02379604162864,2627.350513728142,0.0,0.0,1,1,session_20260914_205119.csv
450.0,532.0,-30.0,6.0,30.59411708155671,3827.7095714102607,0.0,0.0,1,1,session_20260914_205119.csv
428.0,535.0,-22.0,3.0,22.20360331117452,2739.76497688636,0.0,0.0,1,1,session_20260914_205119.csv
413.0,536.0,-15.0,1.0,15.033296378372908,1882.76283084738,0.0,0.0,1,1,session_20260914_205119.csv
398.0,539.0,-15.0,3.0,15.297058540778355,1940.3646221290044,0.0,0.0,1,1,session_20260914_205119.csv
386.0,540.0,-12.0,1.0,12.041594578792296,1472.9779283361645,0.0,0.0,1,1,session_20260914_205119.csv
379.0,542.0,-7.0,2.0,7.280109889280518,915.8177317303785,0.0,0.0,1,1,session_20260914_205119.csv
374.0,542.0,-5.0,0.0,5.0,607.7918924525637,0.0,0.0,1,1,session_20260914_205119.csv
372.0,542.0,-2.0,0.0,2.0,253.8779861604928,0.0,0.0,1,1,session_20260914_205119.csv
371.0,542.0,-1.0,0.0,1.0,129.26075769561436,0.0,0.0,1,1,session_20260914_205119.csv
371.0,543.0,0.0,1.0,1.0,15.527950309851647,0.0,0.0,1,1,session_20260914_205119.csv
371.0,544.0,0.0,1.0,1.0,132.08643748467574,0.0,0.0,1,1,session_20260914_205119.csv
371.0,550.0,0.0,6.0,6.0,754.8973969248934,0.0,0.0,1,1,session_20260914_205119.csv
371.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,session_20260914_205119.csv
371.0,554.0,0.0,4.0,4.0,486.18623359387766,0.0,0.0,1,1,session_20260914_205119.csv
372.0,557.0,1.0,3.0,3.1622776601683795,407.1899231048053,0.0,0.0,1,1,session_20260914_205119.csv
372.0,566.0,0.0,9.0,9.0,1104.931678110399,0.0,0.0,1,1,session_20260914_205119.csv
374.0,578.0,2.0,12.0,12.16552506059644,1539.0631991213238,0.0,0.0,1,1,session_20260914_205119.csv
378.0,593.0,4.0,15.0,15.524174696260024,1910.3855051743708,0.0,0.0,1,1,session_20260914_205119.csv
379.0,610.0,1.0,17.0,17.029386365926403,2157.7763050213957,0.0,0.0,1,1,session_20260914_205119.csv
379.0,626.0,0.0,16.0,16.0,1978.068167304161,0.0,0.0,1,1,session_20260914_205119.csv
381.0,644.0,2.0,18.0,18.110770276274835,2257.018803577315,0.0,0.0,1,1,session_20260914_205119.csv
385.0,661.0,4.0,17.0,17.46424919657298,2165.195354434166,0.0,0.0,1,1,session_20260914_205119.csv
391.0,681.0,6.0,20.0,20.8806130178211,2684.1249204049464,0.0,0.0,1,1,session_20260914_205119.csv
397.0,699.0,6.0,18.0,18.97366596101028,2299.838298596352,0.0,0.0,1,1,session_20260914_205119.csv
406.0,715.0,9.0,16.0,18.35755975068582,2377.3371533936934,0.0,0.0,1,1,session_20260914_205119.csv
417.0,735.0,11.0,20.0,22.825424421026653,2830.9199444349038,0.0,0.0,1,1,session_20260914_205119.csv
430.0,752.0,13.0,17.0,21.40093455903269,2698.7307112287567,0.0,0.0,1,1,session_20260914_205119.csv
442.0,767.0,12.0,15.0,19.209372712298546,2367.1438985639534,0.0,0.0,1,1,session_20260914_205119.csv
453.0,780.0,11.0,13.0,17.029386365926403,2164.963496579448,0.0,0.0,1,1,session_20260914_205119.csv
466.0,791.0,13.0,11.0,17.029386365926403,2050.8684733227697,0.0,0.0,1,1,session_20260914_205119.csv
481.0,799.0,15.0,8.0,17.0,2155.3910129381143,0.0,0.0,1,1,session_20260914_205119.csv
504.0,812.0,23.0,13.0,26.419689627245813,3350.8389364362565,0.0,0.0,1,1,session_20260914_205119.csv
519.0,814.0,15.0,2.0,15.132745950421556,1847.822940354917,0.0,0.0,1,1,session_20260914_205119.csv
535.0,820.0,16.0,6.0,17.08800749063506,2130.913380221908,0.0,0.0,1,1,session_20260914_205119.csv
553.0,821.0,18.0,1.0,18.027756377319943,2261.951864954856,0.0,0.0,1,1,session_20260914_205119.csv
568.0,823.0,15.0,2.0,15.132745950421556,1750.6039753395353,0.0,0.0,1,1,session_20260914_205119.csv
585.0,826.0,17.0,3.0,17.26267650163207,2413.786446408355,0.0,0.0,1,1,session_20260914_205119.csv
602.0,828.0,17.0,2.0,17.11724276862369,2127.1054209600243,0.0,0.0,1,1,session_20260914_205119.csv
617.0,828.0,15.0,0.0,15.0,1767.9714310106774,0.0,0.0,1,1,session_20260914_205119.csv
627.0,828.0,10.0,0.0,10.0,1317.0892330935978,0.0,0.0,1,1,session_20260914_205119.csv
633.0,828.0,6.0,0.0,6.0,720.521657206349,0.0,0.0,1,1,session_20260914_205119.csv
639.0,829.0,6.0,1.0,6.082762530298219,793.969943645976,0.0,0.0,1,1,session_20260914_205119.csv
642.0,831.0,3.0,2.0,3.605551275463989,437.60938849665473,0.0,0.0,1,1,session_20260914_205119.csv
643.0,831.0,1.0,0.0,1.0,130.10668753125296,0.0,0.0,1,1,session_20260914_205119.csv
645.0,832.0,2.0,1.0,2.23606797749979,275.4694269696455,0.0,0.0,1,1,session_20260914_205119.csv
649.0,834.0,4.0,2.0,4.47213595499958,568.0922681111961,0.0,0.0,1,1,session_20260914_205119.csv
655.0,838.0,6.0,4.0,7.211102550927978,878.117699752331,0.0,0.0,1,1,session_20260914_205119.csv
